tracking_event_id,tracking_number,batch_id,raw_payload,created_at,has_ascan,has_dscan,time_since_last_scan_days,carrier_accepted_date,carrier_delivery_date,label_print_date,last_tracking_event,last_tracking_event_date,MaerskTrackingNumber,TrackingNumber
91e8cb2f-6f87-4c4a-9838-164632f5a301,323210341240003683613030,,,2026-04-16T08:00:00Z,TRUE,TRUE,308,7/6/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MAMPH4AB0000639862,
91e8cb2f-6f87-4c4a-9838-164632f5a302,00573132900795032187,,,2026-03-12T12:00:00Z,TRUE,TRUE,305,7/8/2025,7/10/2025,7/1/2025,Parcel Successfully Delivered,7/10/2025,1MAMPH4AB0000641393,
91e8cb2f-6f87-4c4a-9838-164632f5a303,9434640202022005494011,,,2026-05-02T09:31:00Z,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MAMR01A20029909896,
91e8cb2f-6f87-4c4a-9838-164632f5a304,9434640202022005507827,,,2026-04-07T16:00:00Z,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MAMR01A20029949823,
91e8cb2f-6f87-4c4a-9838-164632f5a401,1Z8X42711296067920,,,2026-04-02T08:00:00Z,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MAMR01A20029967902,
91e8cb2f-6f87-4c4a-9838-164632f5a402,9434640202022005514481,,,2026-04-18T12:01:00Z,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MAMR01A30038345340,
91e8cb2f-6f87-4c4a-9838-164632f5a403,9434640202022005524473,,,2026-05-02T14:01:00Z,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MAMR01A30038358377,
91e8cb2f-6f87-4c4a-9838-164632f5a404,9434640202022005530290,,,2026-04-25T17:00:00Z,TRUE,TRUE,308,7/4/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MAMR01A30038365634,
,9434640202022005536278,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,"Delivered, Parcel Locker",7/3/2025,1MAMR01A30038370809,
,1Z8X42710396812202,,,,TRUE,TRUE,307,7/1/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MAMR01A60011355049,
,9434640202022005534519,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MAMR01A60011355050,
,9434640202022005540404,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MAMR01A80017094652,
,9400140202022011175117,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MBDGRZA20029916524,
,1Z8X42710392210762,,,,FALSE,FALSE,314,,,7/1/2025,Carrier Shipping Label Created,7/1/2025,1MBDGRZA20030008797,
,9400140202022011181095,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/13/2025,1MBDGRZA60011311276,
,9400140202022011211662,,,,TRUE,TRUE,178,7/2/2025,7/8/2025,7/1/2025,Delivered in/at mailbox,11/14/2025,1MBDGRZA60011329039,
,9400140202022011207481,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MBDGRZA80017060778,
,6A02776825696,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MGCSSBAB0000637488,
,9402037903575153532131,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029887981,
,9400140202022011157335,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MHUD0AA20029890974,
,9402037903575153538799,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029933927,
,9402037903575153540747,,,,TRUE,TRUE,301,7/11/2025,7/14/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/14/2025,1MHUD0AA20029941870,
,9400140202022011205975,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MHUD0AA20029951433,
,9402037903575153539024,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA30038330995,
,9400140202022011202875,,,,TRUE,TRUE,305,7/3/2025,7/10/2025,7/1/2025,Delivered in/at mailbox,7/10/2025,1MHUD0AA30038337778,
,9402037903575153537877,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA60011314055,
,9402037903575153541553,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA60011322773,
,9400140202022011207368,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MHUD0AA60011325642,
,9402037903575153543076,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA60011339108,
,9402037903575153532407,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA80017028727,
,9400140202022011164739,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MHUD0AA80017036197,
,9434640202022005502785,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MHUD0AA80017051598,
,9400140202022011196563,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MHUD0AA80017054243,
,9400140202022011199045,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Delivered in/at mailbox,7/8/2025,1MHUD0AA80017055705,
,9434640202022005516300,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/5/2025,1MHUD0AA80017067966,
,9400140202022011224532,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/8/2025,1MHUD0AA80017073031,
,3.90576E+11,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MILYCFA20029987386,
,3.90579E+11,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MILYCFA60011347859,
,9400140202022011139201,,,,TRUE,TRUE,309,7/1/2025,7/6/2025,7/1/2025,Delivered in/at mailbox,7/6/2025,1MKEND1A20029716982,
,9434640202022005479728,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MKEND1A20029743533,
,9434640202022005510971,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MKEND1A20029957114,
,9400140202022011210030,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MKEND1A20029957394,
,9434640202022005514498,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MKEND1A20029963380,
,9434640202022005520772,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MKEND1A20029981357,
,9400140202022011229155,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MKEND1A20029983865,
,9434640202022005525418,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MKEND1A20029991763,
,EPG070971201441628,,,,FALSE,FALSE,278,,,7/1/2025,Carrier Shipping Label Created,8/6/2025,1MKEND1A30038223806,
,EPG010971101865103,,,,FALSE,FALSE,230,,,7/1/2025,Carrier Shipping Label Created,9/23/2025,1MKEND1A30038298303,
,9400140202022011143918,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MKENDOA20029754906,
,9400140202022011144533,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MKENDOA20029758225,
,9434640202022005528099,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MKENDOA20029998625,
,9434640202022005478646,,,,TRUE,TRUE,180,7/1/2025,7/2/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA20029738515,
,9434640202022005479742,,,,TRUE,TRUE,180,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA20029743623,
,9434640202022005480076,,,,TRUE,TRUE,180,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA20029745861,
,9434640202022005480328,,,,TRUE,TRUE,180,7/1/2025,7/2/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA20029746402,
,9400140202022011145073,,,,TRUE,TRUE,180,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA20029761364,
,9400140202022011146025,,,,TRUE,TRUE,180,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA20029768024,
,9434640202022005475973,,,,TRUE,TRUE,180,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA30038223086,
,9434640202022005475485,,,,TRUE,TRUE,180,7/1/2025,7/2/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA60011207652,
,9434640202022005479476,,,,TRUE,TRUE,180,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA60011220174,
,9434640202022005485019,,,,TRUE,TRUE,180,7/1/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA60011239141,
,9434640202022005485217,,,,TRUE,TRUE,180,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA60011239590,
,9434640202022005478295,,,,TRUE,TRUE,180,7/1/2025,7/2/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA80016951901,
,9434640202022005482117,,,,TRUE,TRUE,180,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA80016964411,
,MSK75134664508347501100,,,,TRUE,TRUE,277,7/2/2025,7/6/2025,7/1/2025,Parcel Successfully Delivered,8/7/2025,1MMIN01A20029781524,
,MSK75134813484651634640,,,,TRUE,TRUE,278,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,8/6/2025,1MMIN01A20029785180,
,MSK75138521583573145360,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MMIN01A20029953716,
,MSK75138544482243382110,,,,TRUE,TRUE,305,7/3/2025,7/10/2025,7/1/2025,Parcel Successfully Delivered,7/10/2025,1MMIN01A20029954447,
,MSK75134489730977293020,,,,TRUE,TRUE,277,7/2/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,8/7/2025,1MMIN01A30038253034,
,MSK75135835047595414080,,,,TRUE,TRUE,278,7/2/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,8/6/2025,1MMIN01A30038282104,
,MSK75138559316004671220,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MMIN01A30038341212,
,MSK75135204651045885890,,,,TRUE,TRUE,278,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,8/6/2025,1MMIN01A60011249962,
,MSK75134200919973901380,,,,TRUE,TRUE,277,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,8/7/2025,1MMIN01A80016970238,
,MSK75136400551491138720,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MMIN01A80017014935,
,MSK75139674889252679490,,,,TRUE,TRUE,311,7/2/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,7/4/2025,1MMIN01A80017082200,
,BTP_03000R261NS,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MMNG01A20029951309,
,BTP_03000O1G776,,,,TRUE,TRUE,278,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,8/6/2025,1MMNG01A60011228846,
,ZY0G6SZ8,,,,TRUE,TRUE,304,7/8/2025,7/11/2025,7/1/2025,Parcel Successfully Delivered,7/11/2025,1MMNG01A60011283768,
,BTP_030002BF6P2,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MMNG01A60011358592,
,1ZF455G00307121720,,,,TRUE,TRUE,306,7/3/2025,7/9/2025,7/1/2025,Parcel Successfully Delivered,7/9/2025,1MMRF01A20029968565,
,1ZF455G00331597609,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MMRF01A80017067630,
,3.90573E+11,,,,TRUE,TRUE,310,7/4/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MMSC01A20029974999,
,9434640202022005521038,,,,TRUE,TRUE,303,7/2/2025,7/12/2025,7/1/2025,Delivered in/at mailbox,7/12/2025,1MMSC01A20029981852,
,9400140202022011231578,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MMSC01A20029988477,
,3.90581E+11,,,,TRUE,TRUE,309,7/4/2025,7/6/2025,7/1/2025,Parcel Successfully Delivered,7/6/2025,1MMSC01A20030006335,
,9400140202022011216902,,,,TRUE,TRUE,298,7/15/2025,7/17/2025,7/1/2025,Delivered in/at mailbox,7/17/2025,1MMSC01A60011332864,
,9400140202022011216452,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MMSC01A80017067641,
,6A02773996009,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MOPTS1AB0000632326,
,6A02780128738,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MOPTS1AB0000640583,
,9400140202022011141792,,,,TRUE,TRUE,312,7/3/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MPENT0A20029737637,
,9400140202022011142232,,,,TRUE,TRUE,308,7/4/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MPENT0A20029742172,
,9400140202022011145578,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MPENT0A20029765201,
,9400140202022011154297,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MPENT0A20029886474,
,1Z7A834V0330825036,,,,TRUE,TRUE,313,7/1/2025,7/2/2025,7/1/2025,Parcel Successfully Delivered,7/2/2025,1MPENT0A30038253089,
,9400140202022011158172,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MPENT0A30038309654,
,1Z7A834V0337988045,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MPENT0A30038330917,
,3.90557E+11,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MPENT0A60011301781,
,9400140202022011227113,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MPENT0A60011339524,
,3.90548E+11,,,,TRUE,TRUE,313,7/1/2025,7/2/2025,7/1/2025,Parcel Successfully Delivered,7/2/2025,1MPENT0A80016968842,
,3.90583E+11,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MPENT0A80017089421,
,9261290376122406495949,,,,TRUE,TRUE,179,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,11/13/2025,1MPURVNA80017024903,
,3.90545E+11,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MSIMF1A20029716555,
,3.90554E+11,,,,TRUE,TRUE,307,7/2/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MSIMF1A20029888139,
,9434650105794001599096,,,,TRUE,TRUE,230,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A20029896149,
,9400150105794005210155,,,,TRUE,TRUE,230,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A20029961142,
,9436211105495897612999,,,,TRUE,TRUE,230,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",9/23/2025,1MSIMF1A20029965607,
,3.90571E+11,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A20029968598,
,3.90584E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A20030013478,
,3.90585E+11,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MSIMF1A20030015807,
,9434650105794001675028,,,,TRUE,TRUE,230,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",9/23/2025,1MSIMF1A20030022973,
,9436211105495898058239,,,,TRUE,TRUE,230,7/2/2025,7/5/2025,7/1/2025,"Delivered, Parcel Locker",9/23/2025,1MSIMF1A20030023266,
,3.90563E+11,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MSIMF1A30038332346,
,9434650105495001984287,,,,TRUE,TRUE,230,7/2/2025,7/8/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A30038350087,
,3.90581E+11,,,,TRUE,TRUE,313,7/1/2025,7/2/2025,7/1/2025,Parcel Successfully Delivered,7/2/2025,1MSIMF1A30038366624,
,3.90564E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A60011320423,
,9400150105796005218612,,,,TRUE,TRUE,230,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A60011342281,
,3.90577E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A60011344935,
,3.90581E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A60011352057,
,9436211105495897681889,,,,TRUE,TRUE,230,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",9/23/2025,1MSIMF1A80017077406,
,9434640106046000396580,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MSKLC1A20029919684,
,1ZV503A20391886857,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MSKLC1A20029989524,
,1ZV503A20196349931,,,,TRUE,TRUE,313,7/1/2025,7/2/2025,7/1/2025,Parcel Successfully Delivered,7/2/2025,1MSKLC1A60011307642,
,9434640106046000397983,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MSKLC1A60011345262,
,1ZV503A20399710389,,,,TRUE,TRUE,308,7/1/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MSKLC1A80017073592,
,9200190371472212356659,,,,TRUE,TRUE,309,7/2/2025,7/6/2025,7/1/2025,Delivered in/at mailbox,7/6/2025,1MTEM01A20029716724,
,9200190371263400312591,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029721359,
,9200190371472212369444,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Parcel Locker",7/5/2025,1MTEM01A20029725634,
,9200190372423200039800,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MTEM01A20029727771,
,9234690371472201339160,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MTEM01A20029729133,
,9234690371472201339504,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029731068,
,9234690371472201340524,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MTEM01A20029736186,
,9200190371472212391872,,,,TRUE,TRUE,305,7/7/2025,7/10/2025,7/1/2025,Delivered at Back door/Safe place,7/10/2025,1MTEM01A20029739695,
,9200190371472212393326,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MTEM01A20029740754,
,9200190371472212393340,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029740776,
,9234690371472201341873,,,,TRUE,FALSE,313,7/2/2025,,7/1/2025,Parcel Returned to Maersk,7/2/2025,1MTEM01A20029741092,
,9200190371472212395146,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MTEM01A20029742183,
,9200190371472212395276,,,,TRUE,TRUE,272,7/2/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",8/12/2025,1MTEM01A20029742295,
,9200190371472212395313,,,,TRUE,TRUE,272,7/11/2025,7/14/2025,7/1/2025,Delivered in/at mailbox,8/12/2025,1MTEM01A20029742363,
,9234690371472201342771,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MTEM01A20029743634,
,9200190371472212397959,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MTEM01A20029744118,
,9200190371472212401519,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029746345,
,9234690371472201344485,,,,TRUE,TRUE,303,7/3/2025,7/12/2025,7/1/2025,Delivered in/at mailbox,7/12/2025,1MTEM01A20029751150,
,9200190371263900960537,,,,TRUE,TRUE,301,7/9/2025,7/14/2025,7/1/2025,Delivered in/at mailbox,7/14/2025,1MTEM01A20029751431,
,9200190371472212408815,,,,TRUE,TRUE,301,7/10/2025,7/14/2025,7/1/2025,Delivered in/at mailbox,7/14/2025,1MTEM01A20029752454,
,9200190371472212412461,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MTEM01A20029754883,
,9200190371263400315929,,,,TRUE,TRUE,308,7/4/2025,7/7/2025,7/1/2025,"Delivered, Parcel Locker",7/7/2025,1MTEM01A20029762039,
,9200190371263400316056,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029763546,
,9234690371472201348001,,,,TRUE,TRUE,272,7/2/2025,7/14/2025,7/1/2025,Delivered in/at mailbox,8/12/2025,1MTEM01A20029767843,
,9200190371472212433893,,,,TRUE,TRUE,307,7/2/2025,7/8/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/8/2025,1MTEM01A20029768956,
,9200190371472212434630,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029769362,
,9234690371472201348629,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029769395,
,9234690371472201348681,,,,TRUE,TRUE,272,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,8/12/2025,1MTEM01A20029769812,
,9200190371472212436474,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029770689,
,9200190371472212437976,,,,TRUE,TRUE,303,7/10/2025,7/12/2025,7/1/2025,Delivered in/at mailbox,7/12/2025,1MTEM01A20029771613,
,9200190371472212444196,,,,TRUE,TRUE,303,7/10/2025,7/12/2025,7/1/2025,Delivered in/at mailbox,7/12/2025,1MTEM01A20029775606,
,9200190371472212446657,,,,TRUE,TRUE,305,7/2/2025,7/10/2025,7/1/2025,Delivered in/at mailbox,7/10/2025,1MTEM01A20029777136,
,9200190371472212448088,,,,TRUE,TRUE,305,7/9/2025,7/10/2025,7/1/2025,Delivered in/at mailbox,7/10/2025,1MTEM01A20029777934,
,9200190371263400317763,,,,TRUE,TRUE,300,7/10/2025,7/15/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/15/2025,1MTEM01A20029782176,
,9200190371472212454010,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029782772,
,9200190371472212454928,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029783201,
,9200190371472212456489,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029784347,
,9200190371472212457585,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MTEM01A20029785067,
,9200190371472212462251,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MTEM01A20029788510,
,9200190371455700600922,,,,TRUE,TRUE,310,7/4/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MTEM01A20029791222,
,9200190371472212472052,,,,TRUE,TRUE,301,7/9/2025,7/14/2025,7/1/2025,Delivered in/at mailbox,7/14/2025,1MTEM01A20029794663,
,9200190371472212473295,,,,TRUE,TRUE,303,7/9/2025,7/12/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/12/2025,1MTEM01A20029795316,
,9200190371472212478320,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029797981,
,9200190371472212479426,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029798498,
,9200190371472212480309,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029799073,
